H6169,PFFS,THE PYRAMID LIFE INSURANCE COMPANY,Universal American Corp.,Universal American Corp.,2,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6178,Local CCP,CARESOURCE,CareSource,CareSource Management Group Co.,3,2,2,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6181,Local CCP,"AMERIGROUP NEW YORK, LLC",HealthPlus Amerigroup,"WellPoint, Inc.",3,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6229,Demo,"BLUE CROSS OF CALIFORNIA PARTNERSHIP PLAN, INC.",Anthem Blue Cross,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6237,Local CCP,REGENCE BLUECROSS BLUESHIELD OF OREGON,Regence BlueCross Blueshield of Oregon,"Cambia Health Solutions, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6263,Demo,HEALTH INSURANCE PLAN OF GREATER NEW YORK,EmblemHealth Fully Integrated Dual Advantage HMO,"EmblemHealth, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6306,Local CCP,FIRSTCAROLINACARE INSURANCE COMPANY,FirstCarolinaCare Insurance Company,"FirstHealth of the Carolinas, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6308,Demo,"AGEWELL NEW YORK, LLC",AgeWell New York,"ParkerCare New York, LLC",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6328,Local CCP,"CARE N' CARE INSURANCE COMPANY, INC.",Care NÆ Care Insurance Company,North Texas Specialty Physicians,4,4,5,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6360,1876 Cost,KAISER FOUNDATION HP OF OHIO,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",4,4,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6411,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,3,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6435,Demo,"ELDERSERVE HEALTH, INC.",ElderServe Star,Hebrew Home Holding Corp.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6528,Local CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Care Improvement Plus,"UnitedHealth Group, Inc.",3,3,4,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6609,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6622,Local CCP,HUMANA WI HEALTH ORGANIZATION INSURANCE CORP,Humana WisconsinHealth Organization Insurance Corp,Humana Inc.,4,4,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6623,Local CCP,MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,Maricopa Care Advantage,MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6681,Demo,"HUMANA MEDICAL PLAN OF MICHIGAN, INC.","Humana Medical Plan of Michigan, Inc.",Humana Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6743,Local CCP,ATRIO HEALTH PLANS,ATRIO Health Plans,ATRIO Health Plans,3,3,4,4,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6745,Local CCP,AMIDA CARE INC.,Amida Care,Amida Care Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6750,Local CCP,"HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC.","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Health Care, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6751,Demo,"HEALTHSPRING OF TENNESSEE, INC.",Cigna-HealthSpring,CIGNA,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6786,Local CCP,"ANTHEM HEALTH PLANS OF MAINE, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6801,Local CCP,"AHS - TULSA OKLAHOMA HEALTH PLAN, INC.",Lovelace Medicare Plan,Ardent Health Services.,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6815,Local CCP,HEALTH NET HEALTH PLAN OF OREGON,"Health Net Health Plan of Oregon, Inc.","Health Net, Inc.",Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6859,Local CCP,"HUMANA MEDICAL PLAN OF PENNSYLVANIA, INC.","Humana Medical Plan of Pennsylvania, Inc.",Humana Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6864,Local CCP,"GUILDNET, INC.",GuildNet,Jewish Guild Healthcare,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6870,Demo,"SUPERIOR HEALTH PLAN, INC.",Advantage by Superior HealthPlan,Centene Corporation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6881,Local CCP,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",America's 1st Choice Insurance Company of NC,"America's 1st Choice Holdings of N.C., LLC",Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6923,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,Not enough data available,Not enough data available,4,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6951,Local CCP,TRILLIUM COMMUNITY HEALTH PLAN,Trillium Advantage,"Agate Resources,  Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6952,Local CCP,"UNITEDHEALTHCARE COMMUNITY PLAN, INC",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6972,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6974,Demo,"ALPHACARE OF NEW YORK, INC.","Alphacare of New York, Inc.","AlphaCare Holdings, LLC",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6988,Local CCP,"CENTERS PLAN FOR HEALTHY LIVING, LLC",Advantage Care,"Centers Plan for Healthy Living, LLC",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7002,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7006,Local CCP,ATRIO HEALTH PLANS,ATRIO Health Plans,ATRIO Health Plans,4,4,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7015,Local CCP,"HEALTHFIRST HEALTH PLAN OF NEW JERSEY, INC.",Healthfirst NJ Medicare Plan,"HF Management Services, LLC",3,3,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7020,Local CCP,"CIGNA HEALTHCARE OF SOUTH CAROLINA, INC.",Cigna-Healthspring,CIGNA,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7078,Demo,"MOLINA HEALTHCARE OF VIRGINIA, INC.",Molina Healthcare of Virginia,"Molina Healthcare, Inc.,",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7086,Local CCP,COMMUNITY HEALTH GROUP,Community Health Group,Community Health Group,4,4,3,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7149,Local CCP,"COVENTRY HEALTH CARE OF NEBRASKA, INC.",Coventry Health Care,Aetna Inc.,3,4,4,4,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7172,Demo,"AETNA BETTER HEALTH, INC. (OH)","Aetna Better Health of Ohio, MyCare Ohio",Aetna Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7173,Local CCP,"PEACH STATE HEALTH PLAN, INC.",Advantage by Peach State,Centene Corporation,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7185,Demo,"CARILION CLINIC MEDICARE RESOURCES, LLC",Carilion Clinic Medicare Medicaid Plan,"Carilion Services, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7187,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7188,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,2,3,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7200,Local CCP,"AMERIGROUP TENNESSEE, INC.",Amerigroup,"WellPoint, Inc.",3,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7220,Local CCP,"INDIANA UNIVERSITY HEALTH PLANS, INC.",Indiana University Health Plans - Medicare,Indiana University Health,4,4,5,4,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7245,Local CCP,PREMERA BLUE CROSS,Premera Blue Cross Medicare Advantage,Premera,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7292,Local CCP,ALAMEDA ALLIANCE JOINT POWERS AUTHORITY (JPA),Alameda Alliance for Health,Alameda Alliance for Health,3,3,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7301,Local CCP,"COVENTRY HEALTH CARE OF ILLINOIS, INC.","Coventry Health Care of Illinois, Inc.",Aetna Inc.,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7306,Local CCP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,Coventry Health Care,Aetna Inc.,3,3,3,2,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7419,Demo,"NETWORK HEALTH, LLC",Network Health Unify,"Tufts Associated HMO, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7475,Local CCP,"CARE WISCONSIN HEALTH PLAN, INC.","Care Wisconsin Health Plan, Inc.","Care Wisconsin First, Inc.",Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7542,Demo,"ADVICARE, CORP.",Advicare,"Spartanburg Regional Health Services District, Inc",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7678,Local CCP,"MOLINA HEALTHCARE OF TEXAS, INC.","Molina Healthcare of Texas, Inc.","Molina Healthcare, Inc.,",Not enough data available,Not enough data available,Not enough data available,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7728,Local CCP,"ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7787,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,4,3,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7811,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7833,Demo,"UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, LLC","UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, LLC","UnitedHealth Group, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7844,Demo,"MOLINA HEALTHCARE OF MICHIGAN, INC.",Molina Healthcare of Michigan,"Molina Healthcare, Inc.,",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7885,Demo,SAN MATEO HEALTH COMMISSION,Health Plan of San Mateo,Health Plan of San Mateo,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7890,Demo,SANTA CLARA COUNTY HEALTH AUTHORITY,Santa Clara Family Health Plan Cal MediConnect,SANTA CLARA COUNTY HEALTH AUTHORITY,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7908,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7917,Local CCP,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",BlueCross BlueShield of Tennessee,BlueCross BlueShield of Tennessee,3,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7949,Local CCP,"PACIFICARE OF NEVADA, INC.",SecureHorizons by UnitedHealthcare,"UnitedHealth Group, Inc.",4,3,1,2,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7971,Local CCP,"HORIZON HEALTHCARE OF NEW JERSEY, INC.",Horizon Blue Cross Blue Shield of New Jersey,"Horizon Healthcare Services, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8016,Demo,ORANGE COUNTY HEALTH AUTHORITY,CalOptima,Orange County Health Authority,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8026,Demo,"COVENTRY CARES OF MICHIGAN, INC.",CoventryCares of Michigan Advantra,Aetna Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8029,Demo,"ELDERPLAN, INC.","Elderplan, Inc.","Elderplan, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8046,Demo,"MOLINA HEALTHCARE OF ILLINOIS, INC.",Molina Healthcare of Illinois,"Molina Healthcare, Inc.,",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8050,Local CCP,"CARILION CLINIC MEDICARE RESOURCES, LLC",Carilion Clinic Medicare Health Plan,"Carilion Services, Inc.",2,2,4,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8056,Demo,"AETNA BETTER HEALTH, INC. (NY)",Aetna Better Health of New York,Aetna Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8064,Local CCP,FIRSTCAROLINACARE INSURANCE COMPANY,FirstCarolinaCare Insurance Company,"FirstHealth of the Carolinas, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8066,Demo,REGENCE BLUESHIELD,Regence Blue Shield,"Cambia Health Solutions, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8091,Local CCP,USABLE MUTUAL INSURANCE COMPANY,ARKANSAS BLUE CROSS AND BLUE SHIELD,USAble Mutual Insurance Company,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8130,Local CCP,"MOLINA HEALTHCARE OF FLORIDA, INC.",Molina Healthcare of Florida,"Molina Healthcare, Inc.,",Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8145,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8146,Local CCP,"SECURITYCARE OF TENNESSEE, INC.",BlueChoice Tennessee,BlueCross BlueShield of Tennessee,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8150,Demo,"INTEGRA MLTC, INC",Integra Health Plan,Personal Touch Holding Corp.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8189,Local CCP,"MANAGED HEALTH SERVICES, WISCONSIN",Advantage by Managed Health Services,Centene Corporation,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8197,Demo,"MOLINA HEALTHCARE OF TEXAS, INC.",Molina Healthcare of Texas,"Molina Healthcare, Inc.,",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8213,Demo,"SELECT HEALTH OF SOUTH CAROLINA, INC.",FIRST CHOICE VIP CARE PLUS,Independence Blue Cross,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8237,Local CCP,INSURANCE COMPANY OF SCOTT AND WHITE,Vital Traditions,Scott and White Healthcare,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8258,Demo,LOCAL INITIATIVE HEALTH AUTHORITY FOR L.A. COUNTY,L.A. Care Complete Choice,Local Initiative Health Authority for LA County,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8266,Local CCP,"CONSTELLATION HEALTH, LLC.",Constellation Health,"Constellation Health, LLC.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8393,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Aetna Inc.,3,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8417,Demo,"AMERIGROUP NEW YORK, LLC",HealthPlus Amerigroup,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8420,Demo,"CENTERLIGHT HEALTHCARE, INC.",CenterLight Healthcare,"CenterLight Health System, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8423,Demo,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8432,Local CCP,"ANTHEM HEALTH PLANS OF MAINE, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8452,Demo,CARESOURCE,CareSource û HumanaÖ MyCare Ohio,CareSource Management Group Co.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8468,MSA,GEISINGER INDEMNITY INSURANCE COMPANY,Geisinger Gold,Geisinger Health System,3,4,4,4,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8490,Demo,VNS CHOICE,VNSNY CHOICE Medicare,Visiting Nurse Service of New York,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8491,Local CCP,"AMERIHEALTH DISTRICT OF COLUMBIA, INC.",AmeriHealth Caritas VIP Plans,Independence Blue Cross,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8552,Local CCP,ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY,Anthem Blue Cross Life and Health Insurance Co.,"WellPoint, Inc.",3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8554,Local CCP,VALLEY BAPTIST INSURANCE COMPANY,Valley Baptist Health Plans,"Vanguard Health System, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8578,Local CCP,"HEALTH NEW ENGLAND, INC.",HNE Medicare Advantage Plans,"Baystate Health, Inc.",4,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8583,Demo,"UNITEDHEALTHCARE COMMUNITY PLAN, INC","UnitedHealthcare Community Plan, Inc.","UnitedHealth Group, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8604,Local CCP,THP INSURANCE COMPANY,Health Plan SecureChoice,Health Plan of the Upper Ohio Valley,Not enough data available,Not enough data available,4,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8634,Local CCP,HEALTH CARE SERVICE CORPORATION,"Blue Cross and Blue Shield of NM, OK",Health Care Service Corporation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8644,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,3,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8649,Local CCP,"ALTIUS HEALTH PLANS, INC.",Altius Health Plans,Aetna Inc.,3,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8677,Demo,MOLINA HEALTHCARE OF CALIFORNIA,Molina Healthcare of California,"Molina Healthcare, Inc.,",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8684,Local CCP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,4,4,4,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8707,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,3,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8748,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8764,Local CCP,ASPIRE HEALTH PLAN,Aspire Health Plan,Community Hospital Foundation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8786,Demo,"AMERIGROUP TEXAS, INC.",Amerigroup,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8822,Local CCP,"ADVANTAGE HEALTH SOLUTIONS, INC.","ADVANTAGE Health Solutions, Inc.",Advantage Health Solutions,3,3,4,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8824,Demo,AMIDA CARE INC.,Amida Care,Amida Care Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
