H6859,Local CCP,"Humana Medical Plan of Pennsylvania, Inc.","HUMANA MEDICAL PLAN OF PENNSYLVANIA, INC.",Humana Inc.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6864,Local CCP,GuildNet,"GUILDNET, INC.",Jewish Guild Healthcare,Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6870,Demo,Advantage by Superior HealthPlan,"SUPERIOR HEALTH PLAN, INC.",Centene Corporation,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6881,Local CCP,America's 1st Choice Insurance Company of NC,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.","America's 1st Choice Holdings of N.C., LLC",No,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6923,Local CCP,Aetna Medicare,"AETNA HEALTH, INC. (PA)",Aetna Inc.,No,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6951,Local CCP,Trillium Advantage,TRILLIUM COMMUNITY HEALTH PLAN,"Agate Resources,  Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6952,Local CCP,UnitedHealthcare Community Plan,"UNITEDHEALTHCARE COMMUNITY PLAN, INC","UnitedHealth Group, Inc.",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6972,Local CCP,Cigna-HealthSpring,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",CIGNA,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6974,Demo,"Alphacare of New York, Inc.","ALPHACARE OF NEW YORK, INC.","AlphaCare Holdings, LLC",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6988,Local CCP,Advantage Care,"CENTERS PLAN FOR HEALTHY LIVING, LLC","Centers Plan for Healthy Living, LLC",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7002,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7006,Local CCP,ATRIO Health Plans,ATRIO HEALTH PLANS,ATRIO Health Plans,No,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7015,Local CCP,Healthfirst NJ Medicare Plan,"HEALTHFIRST HEALTH PLAN OF NEW JERSEY, INC.","HF Management Services, LLC",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7020,Local CCP,Cigna-Healthspring,"CIGNA HEALTHCARE OF SOUTH CAROLINA, INC.",CIGNA,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7078,Demo,Molina Healthcare of Virginia,"MOLINA HEALTHCARE OF VIRGINIA, INC.","Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7086,Local CCP,Community Health Group,COMMUNITY HEALTH GROUP,Community Health Group,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7149,Local CCP,Coventry Health Care,"COVENTRY HEALTH CARE OF NEBRASKA, INC.",Aetna Inc.,No,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7172,Demo,"Aetna Better Health of Ohio, MyCare Ohio","AETNA BETTER HEALTH, INC. (OH)",Aetna Inc.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7173,Local CCP,Advantage by Peach State,"PEACH STATE HEALTH PLAN, INC.",Centene Corporation,Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7185,Demo,Carilion Clinic Medicare Medicaid Plan,"CARILION CLINIC MEDICARE RESOURCES, LLC","Carilion Services, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7187,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7188,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7200,Local CCP,Amerigroup,"AMERIGROUP TENNESSEE, INC.","WellPoint, Inc.",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7220,Local CCP,Indiana University Health Plans - Medicare,"INDIANA UNIVERSITY HEALTH PLANS, INC.",Indiana University Health,No,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7245,Local CCP,Premera Blue Cross Medicare Advantage,PREMERA BLUE CROSS,Premera,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7292,Local CCP,Alameda Alliance for Health,ALAMEDA ALLIANCE JOINT POWERS AUTHORITY (JPA),Alameda Alliance for Health,Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7301,Local CCP,"Coventry Health Care of Illinois, Inc.","COVENTRY HEALTH CARE OF ILLINOIS, INC.",Aetna Inc.,No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7306,Local CCP,Coventry Health Care,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,Aetna Inc.,No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7419,Demo,Network Health Unify,"NETWORK HEALTH, LLC","Tufts Associated HMO, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7475,Local CCP,"Care Wisconsin Health Plan, Inc.","CARE WISCONSIN HEALTH PLAN, INC.","Care Wisconsin First, Inc.",Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7542,Demo,Advicare,"ADVICARE, CORP.","Spartanburg Regional Health Services District, Inc",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7678,Local CCP,"Molina Healthcare of Texas, Inc.","MOLINA HEALTHCARE OF TEXAS, INC.","Molina Healthcare, Inc.,",Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7728,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.","WellPoint, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7787,Local CCP,Cigna-HealthSpring,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",CIGNA,No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7811,Local CCP,Cigna-HealthSpring,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",CIGNA,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7833,Demo,"UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, LLC","UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, LLC","UnitedHealth Group, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7844,Demo,Molina Healthcare of Michigan,"MOLINA HEALTHCARE OF MICHIGAN, INC.","Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7885,Demo,Health Plan of San Mateo,SAN MATEO HEALTH COMMISSION,Health Plan of San Mateo,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7890,Demo,Santa Clara Family Health Plan Cal MediConnect,SANTA CLARA COUNTY HEALTH AUTHORITY,SANTA CLARA COUNTY HEALTH AUTHORITY,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7908,Local CCP,Aetna Medicare,"AETNA HEALTH, INC. (PA)",Aetna Inc.,No,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7917,Local CCP,BlueCross BlueShield of Tennessee,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",BlueCross BlueShield of Tennessee,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7949,Local CCP,SecureHorizons by UnitedHealthcare,"PACIFICARE OF NEVADA, INC.","UnitedHealth Group, Inc.",No,No,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7971,Local CCP,Horizon Blue Cross Blue Shield of New Jersey,"HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Healthcare Services, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8016,Demo,CalOptima,ORANGE COUNTY HEALTH AUTHORITY,Orange County Health Authority,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8026,Demo,CoventryCares of Michigan Advantra,"COVENTRY CARES OF MICHIGAN, INC.",Aetna Inc.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8029,Demo,"Elderplan, Inc.","ELDERPLAN, INC.","Elderplan, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8046,Demo,Molina Healthcare of Illinois,"MOLINA HEALTHCARE OF ILLINOIS, INC.","Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8050,Local CCP,Carilion Clinic Medicare Health Plan,"CARILION CLINIC MEDICARE RESOURCES, LLC","Carilion Services, Inc.",No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8056,Demo,Aetna Better Health of New York,"AETNA BETTER HEALTH, INC. (NY)",Aetna Inc.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8064,Local CCP,FirstCarolinaCare Insurance Company,FIRSTCAROLINACARE INSURANCE COMPANY,"FirstHealth of the Carolinas, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8066,Demo,Regence Blue Shield,REGENCE BLUESHIELD,"Cambia Health Solutions, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8091,Local CCP,ARKANSAS BLUE CROSS AND BLUE SHIELD,USABLE MUTUAL INSURANCE COMPANY,USAble Mutual Insurance Company,No,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8130,Local CCP,Molina Healthcare of Florida,"MOLINA HEALTHCARE OF FLORIDA, INC.","Molina Healthcare, Inc.,",Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8145,PFFS,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8146,Local CCP,BlueChoice Tennessee,"SECURITYCARE OF TENNESSEE, INC.",BlueCross BlueShield of Tennessee,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8150,Demo,Integra Health Plan,"INTEGRA MLTC, INC",Personal Touch Holding Corp.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8189,Local CCP,Advantage by Managed Health Services,"MANAGED HEALTH SERVICES, WISCONSIN",Centene Corporation,Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8197,Demo,Molina Healthcare of Texas,"MOLINA HEALTHCARE OF TEXAS, INC.","Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8213,Demo,FIRST CHOICE VIP CARE PLUS,"SELECT HEALTH OF SOUTH CAROLINA, INC.",Independence Blue Cross,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8237,Local CCP,Vital Traditions,INSURANCE COMPANY OF SCOTT AND WHITE,Scott and White Healthcare,Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8258,Demo,L.A. Care Complete Choice,LOCAL INITIATIVE HEALTH AUTHORITY FOR L.A. COUNTY,Local Initiative Health Authority for LA County,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8266,Local CCP,Constellation Health,"CONSTELLATION HEALTH, LLC.","Constellation Health, LLC.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8393,Local CCP,Coventry Health Care,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Aetna Inc.,No,No,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8417,Demo,HealthPlus Amerigroup,"AMERIGROUP NEW YORK, LLC","WellPoint, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8420,Demo,CenterLight Healthcare,"CENTERLIGHT HEALTHCARE, INC.","CenterLight Health System, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8423,Demo,Cigna-HealthSpring,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",CIGNA,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8432,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS OF MAINE, INC.","WellPoint, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8452,Demo,CareSource û HumanaÖ MyCare Ohio,CARESOURCE,CareSource Management Group Co.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8468,MSA,Geisinger Gold,GEISINGER INDEMNITY INSURANCE COMPANY,Geisinger Health System,No,No,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8490,Demo,VNSNY CHOICE Medicare,VNS CHOICE,Visiting Nurse Service of New York,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8491,Local CCP,AmeriHealth Caritas VIP Plans,"AMERIHEALTH DISTRICT OF COLUMBIA, INC.",Independence Blue Cross,Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8552,Local CCP,Anthem Blue Cross Life and Health Insurance Co.,ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY,"WellPoint, Inc.",No,No,Not enough data available,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8554,Local CCP,Valley Baptist Health Plans,VALLEY BAPTIST INSURANCE COMPANY,"Vanguard Health System, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8578,Local CCP,HNE Medicare Advantage Plans,"HEALTH NEW ENGLAND, INC.","Baystate Health, Inc.",No,No,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8583,Demo,"UnitedHealthcare Community Plan, Inc.","UNITEDHEALTHCARE COMMUNITY PLAN, INC","UnitedHealth Group, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8604,Local CCP,Health Plan SecureChoice,THP INSURANCE COMPANY,Health Plan of the Upper Ohio Valley,No,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8634,Local CCP,"Blue Cross and Blue Shield of NM, OK",HEALTH CARE SERVICE CORPORATION,Health Care Service Corporation,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8644,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8649,Local CCP,Altius Health Plans,"ALTIUS HEALTH PLANS, INC.",Aetna Inc.,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8677,Demo,Molina Healthcare of California,MOLINA HEALTHCARE OF CALIFORNIA,"Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8684,Local CCP,Aetna Medicare,AETNA LIFE INSURANCE COMPANY,Aetna Inc.,No,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8707,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8748,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8764,Local CCP,Aspire Health Plan,ASPIRE HEALTH PLAN,Community Hospital Foundation,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8786,Demo,Amerigroup,"AMERIGROUP TEXAS, INC.","WellPoint, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8822,Local CCP,"ADVANTAGE Health Solutions, Inc.","ADVANTAGE HEALTH SOLUTIONS, INC.",Advantage Health Solutions,Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8824,Demo,Amida Care,AMIDA CARE INC.,Amida Care Inc.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8851,Demo,Senior Whole Health of New York,"SENIOR WHOLE HEALTH OF NEW YORK, INC.","SWH Holdings, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8870,Local CCP,Molina Healthcare of Illinois,"MOLINA HEALTHCARE OF ILLINOIS, INC.","Molina Healthcare, Inc.,",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8908,Local CCP,"Humana Medical Plan of Michigan, Inc.","HUMANA MEDICAL PLAN OF MICHIGAN, INC.",Humana Inc.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8953,Local CCP,"Humana Health Plan of Ohio, Inc.","HUMANA HEALTH PLAN OF OHIO, INC.",Humana Inc.,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8980,Local CCP,Coventry Health Care,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Aetna Inc.,No,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8991,Local CCP,Amerigroup,"AMERIGROUP FLORIDA, INC.","WellPoint, Inc.",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9001,Local CCP,Fallon Senior Plan or NaviCare,FALLON COMMUNITY HEALTH PLAN,Fallon Community Health Plan,Yes,No,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9003,Local CCP,Kaiser Permanente,KAISER FOUNDATION HP OF THE N W,"Kaiser Foundation Health Plan, Inc.",No,No,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9011,Local CCP,UnitedHealthcare,"UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealth Group, Inc.",No,No,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9047,Local CCP,Providence Health Plans,PROVIDENCE HEALTH PLAN,Providence Health & Services,No,No,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9082,Local CCP,"Molina Healthcare of New Mexico, Inc.","MOLINA HEALTHCARE OF NEW MEXICO, INC.","Molina Healthcare, Inc.,",Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9104,Local CCP,SCAN Health Plan,SCAN HEALTH PLAN,SCAN Health Plan,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9110,Local CCP,Regence BlueCross BlueShield of Utah,REGENCE BLUECROSS BLUESHIELD OF UTAH,"Cambia Health Solutions, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9115,Demo,MetroPlus Health Plan,"METROPLUS HEALTH PLAN, INC.",New York City Health and Hospitals Corporation,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9122,Local CCP,"AlphaCare of New York, Inc.","ALPHACARE OF NEW YORK, INC.","AlphaCare Holdings, LLC",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9190,Local CCP,Gateway Health  Medicare Assured,"GATEWAY HEALTH PLAN OF OHIO, INC.","Gateway Health Plan, LP",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9207,Local CCP,Health Partners Medicare,"HEALTH PARTNERS OF PHILADELPHIA, INC.","Health Partners of Philadelphia, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9264,Demo,Alliance Dual Demonstration,ALAMEDA ALLIANCE JOINT POWERS AUTHORITY (JPA),Alameda Alliance for Health,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9285,Local CCP,EASY CHOICE HEALTH PLAN OF NEW YORK,"ATLANTIS HEALTH PLAN, INC.","America?s 1st Choice NY Holdings, LLC",Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9302,Local CCP,Soundpath Health,"SOUNDPATH HEALTH, INC.","Soundpath Health, Inc.",No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9345,Demo,VillageCareMAX Full Advantage,VILLAGE SENIOR SERVICES CORPORATION,"Village Care of New York, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9385,Local CCP,SCAN Health Plan Arizona,SCAN HEALTH PLAN ARIZONA,SCAN Health Plan,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9412,Local CCP,Geisinger Gold,"GEISINGER QUALITY OPTIONS, INC.",Geisinger Health System,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9487,Demo,Fidelis SecureCare of Michigan,FIDELIS SECURECARE OF MICHIGAN,"Fidelis SeniorCare, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9503,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9525,Local CCP,Anthem Blue Cross and Blue Shield,COMPCARE HEALTH SERVICES INSURANCE CORPORATION,"WellPoint, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9547,Demo,McLaren Health Plan,"MCLAREN HEALTH PLAN, INC.",McLaren Health Care Corporation,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9572,Local CCP,Blue Cross Blue Shield of Michigan,BLUE CROSS BLUE SHIELD OF MICHIGAN,Blue Cross Blue Shield of Michigan,No,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9615,Local CCP,MVP HEALTH CARE,"MVP HEALTH PLAN, INC.","MVP Health Care, Inc.",No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9670,Local CCP,UPMC Health Plan,"UPMC HEALTH BENEFITS, INC.",University of Pittsburgh Medical Center,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9681,Demo,CoventryCares Advantage,"COVENTRY HEALTH CARE OF THE CAROLINAS, INC.",Aetna Inc.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9685,Local CCP,Mercy Maricopa Advantage,MERCY MARICOPA INTEGRATED CARE,Southwest Catholic Health Network,Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9699,Local CCP,Health Advantage,"HMO PARTNERS, INC.",USAble Mutual Insurance Company,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9712,Demo,Midwest Advantage Plus,"MIDWEST HEALTH PLAN, INC.",Henry Ford Health System,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9725,Local CCP,Cigna-Healthspring,"CIGNA HEALTHCARE OF NORTH CAROLINA, INC.",CIGNA,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9730,Local CCP,WellCare,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC","WellCare Health Plans, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9768,Local CCP,Magellan Complete Care of Arizona,"MAGELLAN COMPLETE CARE OF ARIZONA, INC.","Magellan Health Services, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9788,MSA,ActiveSaver MSA or BlueSaver MSA,HEALTHNOW NEW YORK INC.,HealthNow New York Inc.,No,No,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9795,Demo,Montefiore HMO Emerald Care,"MONTEFIORE HMO, LLC","Montefiore Health Systems, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
