2011 Measure Star View: Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,Health Plan’s Telephone Customer Service,,
H0621,Local CCP,Colorado Access,Colorado Access,1 stars,2 stars,2 stars,3 stars,3 stars,3 stars,2 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,3 stars,4 stars,Not enough data available to calculate measure,4 stars,2 stars,3 stars,2 stars,3 stars,2 stars,2 stars,3 stars,5 stars,1 stars,2 stars,4 stars,2 stars,2 stars,2 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,3 stars
H0623,Local CCP,Humana Inc.,Humana Insurance Company,2 stars,2 stars,4 stars,4 stars,3 stars,3 stars,3 stars,3 stars,4 stars,1 stars,5 stars,2 stars,5 stars,Not enough data available to calculate measure,2 stars,4 stars,3 stars,3 stars,3 stars,Not enough data available to calculate measure,3 stars,3 stars,1 stars,4 stars,3 stars,4 stars,Not enough data available to calculate measure,3 stars,2 stars,4 stars,5 stars,2 stars,4 stars,3 stars,3 stars,3 stars
H0624,Local CCP,"UnitedHealth Group, Inc.",Evercare« by UnitedHealthcare,1 stars,2 stars,2 stars,2 stars,1 stars,3 stars,3 stars,4 stars,4 stars,2 stars,3 stars,2 stars,4 stars,2 stars,2 stars,3 stars,3 stars,3 stars,4 stars,3 stars,Not enough data available to calculate measure,2 stars,3 stars,4 stars,3 stars,4 stars,1 stars,3 stars,2 stars,4 stars,5 stars,5 stars,2 stars,5 stars,4 stars,3 stars
H0630,Local CCP,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Senior Advantage,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,1 stars,4 stars,3 stars,5 stars,3 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,3 stars,2 stars,3 stars,4 stars,4 stars,5 stars,4 stars,4 stars,5 stars,5 stars,5 stars,4 stars,1 stars,5 stars,4 stars,5 stars
H0657,1876 Cost,Colorado Choice Health Plans,Colorado Choice Health Plans,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5 stars,2 stars,1 stars,1 stars,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,1 stars,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H0710,Local CCP,"UnitedHealth Group, Inc.",Evercare« by UnitedHealthcare,2 stars,1 stars,4 stars,3 stars,3 stars,5 stars,3 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 stars,3 stars,5 stars,1 stars,3 stars,4 stars,3 stars,2 stars,2 stars,3 stars,1 stars,Not enough data available to calculate measure,5 stars,2 stars,3 stars,3 stars,Not enough data available to calculate measure,3 stars,3 stars,4 stars,5 stars,4 stars,2 stars,5 stars,4 stars,3 stars
H0712,Local CCP,"WellCare Health Plans, Inc.",WellCare,3 stars,3 stars,4 stars,3 stars,2 stars,4 stars,1 stars,1 stars,4 stars,2 stars,2 stars,2 stars,4 stars,Not enough data available to calculate measure,3 stars,5 stars,3 stars,3 stars,3 stars,Not enough data available to calculate measure,3 stars,Not enough data available to calculate measure,3 stars,1 stars,3 stars,3 stars,1 stars,1 stars,1 stars,4 stars,5 stars,3 stars,4 stars,5 stars,1 stars,5 stars
H0752,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,3 stars,4 stars,5 stars,5 stars,3 stars,4 stars,3 stars,4 stars,4 stars,2 stars,3 stars,1 stars,5 stars,Not enough data available to calculate measure,2 stars,4 stars,3 stars,5 stars,4 stars,Not enough data available to calculate measure,2 stars,2 stars,4 stars,2 stars,4 stars,4 stars,3 stars,4 stars,2 stars,1 stars,5 stars,5 stars,4 stars,5 stars,4 stars,3 stars
H0755,Local CCP,"Health Net, Inc.",UnitedHealthcare,4 stars,5 stars,5 stars,4 stars,4 stars,4 stars,5 stars,4 stars,5 stars,2 stars,4 stars,2 stars,5 stars,1 stars,5 stars,3 stars,4 stars,4 stars,4 stars,3 stars,2 stars,2 stars,4 stars,4 stars,3 stars,4 stars,3 stars,3 stars,3 stars,5 stars,2 stars,2 stars,3 stars,4 stars,3 stars,3 stars
H0838,Local CCP,"Universal Care, Inc",Brand New Day,2 stars,1 stars,Not enough data available to calculate measure,2 stars,Not enough data available to calculate measure,2 stars,2 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,Not enough data available to calculate measure,1 stars,3 stars,3 stars,3 stars,3 stars,Not enough data available to calculate measure,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,2 stars,2 stars,4 stars,1 stars,3 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,5 stars
H0901,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,3 stars,2 stars
H0908,Local CCP,Centene Corporation,Advantage by Buckeye Community Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,4 stars
H0913,Local CCP,"WellCare Health Plans, Inc.",WellCare,3 stars,2 stars,Not enough data available to calculate measure,4 stars,1 stars,3 stars,1 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,2 stars,4 stars,Not enough data available to calculate measure,1 stars,4 stars,3 stars,3 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,2 stars,3 stars,1 stars,1 stars,2 stars,1 stars,3 stars,3 stars,5 stars,4 stars,4 stars,1 stars,5 stars
H0979,PFFS,Dr. Kiran C. Patel,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4 stars,4 stars,3 stars,4 stars,2 stars,3 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,5 stars,5 stars
H1013,Local CCP,Coventry Health Care Inc.,Coventry Health Plan of Florida,4 stars,3 stars,5 stars,5 stars,3 stars,5 stars,1 stars,1 stars,5 stars,1 stars,3 stars,2 stars,5 stars,1 stars,2 stars,5 stars,3 stars,3 stars,3 stars,3 stars,2 stars,2 stars,4 stars,3 stars,3 stars,1 stars,3 stars,3 stars,4 stars,4 stars,5 stars,3 stars,4 stars,4 stars,2 stars,5 stars
H1016,Local CCP,"AvMed, Inc.",AvMed Medicare,3 stars,4 stars,5 stars,5 stars,3 stars,5 stars,3 stars,3 stars,4 stars,2 stars,4 stars,3 stars,5 stars,2 stars,4 stars,4 stars,4 stars,5 stars,4 stars,3 stars,3 stars,2 stars,3 stars,4 stars,4 stars,2 stars,4 stars,3 stars,5 stars,4 stars,5 stars,1 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",3 stars,5 stars,5 stars
H1019,Local CCP,Humana Inc.,"CarePlus Health Plans, Inc.",4 stars,4 stars,5 stars,5 stars,4 stars,5 stars,1 stars,1 stars,5 stars,1 stars,3 stars,2 stars,5 stars,1 stars,4 stars,5 stars,4 stars,3 stars,4 stars,2 stars,2 stars,2 stars,3 stars,3 stars,4 stars,2 stars,3 stars,3 stars,3 stars,4 stars,5 stars,2 stars,4 stars,5 stars,5 stars,4 stars
H1026,Local CCP,Blue Cross and Blue Shield of Florida,"Health Options, Inc / Blue Cross Blue Shield of FL",3 stars,4 stars,5 stars,5 stars,1 stars,5 stars,3 stars,3 stars,4 stars,2 stars,5 stars,3 stars,5 stars,1 stars,2 stars,2 stars,5 stars,5 stars,4 stars,3 stars,2 stars,2 stars,4 stars,3 stars,2 stars,2 stars,3 stars,1 stars,1 stars,4 stars,5 stars,3 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,4 stars,1 stars
H1032,Local CCP,"WellCare Health Plans, Inc.",WellCare,3 stars,4 stars,4 stars,5 stars,3 stars,5 stars,1 stars,2 stars,4 stars,2 stars,3 stars,2 stars,5 stars,1 stars,3 stars,4 stars,3 stars,3 stars,3 stars,2 stars,2 stars,1 stars,3 stars,2 stars,1 stars,2 stars,2 stars,1 stars,2 stars,4 stars,4 stars,4 stars,4 stars,5 stars,1 stars,5 stars
H1035,Local CCP,Blue Cross and Blue Shield of Florida,"Florida Health Care Plan, Inc.",5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,3 stars,5 stars,5 stars,2 stars,5 stars,2 stars,5 stars,3 stars,5 stars,5 stars,5 stars,4 stars,3 stars,3 stars,3 stars,3 stars,3 stars,5 stars,2 stars,3 stars,4 stars,3 stars,4 stars,5 stars,5 stars,2 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,4 stars,3 stars
H1036,Local CCP,Humana Inc.,"Humana Medical Plan, Inc.",4 stars,4 stars,5 stars,5 stars,3 stars,5 stars,2 stars,2 stars,4 stars,2 stars,3 stars,2 stars,5 stars,1 stars,4 stars,5 stars,4 stars,4 stars,4 stars,2 stars,1 stars,3 stars,2 stars,4 stars,2 stars,2 stars,4 stars,2 stars,3 stars,4 stars,5 stars,3 stars,4 stars,3 stars,3 stars,3 stars
H1045,Local CCP,Preferred Care Partners Holding Corp,"Preferred Care Partners, Inc.",4 stars,4 stars,5 stars,5 stars,2 stars,3 stars,1 stars,1 stars,5 stars,1 stars,5 stars,3 stars,5 stars,1 stars,2 stars,4 stars,4 stars,4 stars,4 stars,2 stars,2 stars,3 stars,4 stars,3 stars,5 stars,1 stars,4 stars,5 stars,5 stars,4 stars,5 stars,2 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,3 stars,3 stars
