2011 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,Health Plan’s Telephone Customer Service,,
H0908,Local CCP,Centene Corporation,Advantage by Buckeye Community Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:17,86,78
H0913,Local CCP,"WellCare Health Plans, Inc.",WellCare,73,46,Not enough data available to calculate measure,87,49,83,42.7,35.48,Not enough data available to calculate measure,Not enough data available to calculate measure,54,50,85,Not enough data available to calculate measure,44,89,66,43,58,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,59,71.89,89.25,67.22,80.22,76.31,70.86,0.79,73,100,20,0:54,77,86
H0979,PFFS,Dr. Kiran C. Patel,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,60.03,66.18,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,86.43,90.71,74.78,90.85,82.68,84.66,1.38,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",1:02,93,83
H1013,Local CCP,Coventry Health Care Inc.,Coventry Health Plan of Florida,77,51,94,94,61,93,43.32,41.57,68,74,70,48,94,17,47,94,79,52,52,73,22,33,64,84.11,88.59,66.98,88.07,83.64,86.19,0.52,100,76,31,1:02,84,82
H1016,Local CCP,"AvMed, Inc.",AvMed Medicare,71,65,93,93,67,95,61.72,65.83,61,78,77,55,96,23,69,89,84,66,65,74,38,34,55,87.49,91.02,71.91,90.13,84.5,87.36,0.33,93,55,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",1:46,93,87
H1019,Local CCP,Humana Inc.,"CarePlus Health Plans, Inc.",78,61,95,94,75,95,52.05,50.51,68,70,68,49,97,19,71,92,82,52,64,51,20,34,56,84.86,90.41,70.98,88.38,83.78,83.97,0.32,98,71,24,0:39,92,73
H1026,Local CCP,Blue Cross and Blue Shield of Florida,"Health Options, Inc / Blue Cross Blue Shield of FL",72,63,95,92,38,92,63.84,64.01,67,79,79,52,94,19,50,82,87,62,69,74,20,38,60,84.63,87.59,70.3,87.06,80.08,75.27,0.75,93,79,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",1:15,90,25
H1032,Local CCP,"WellCare Health Plans, Inc.",WellCare,73,61,91,91,63,93,53.41,59.58,67,76,64,50,94,16,54,87,78,51,58,60,23,29,55,81.54,85.71,72.13,84.56,81.05,81.17,0.54,87,88,20,0:40,77,86
H1035,Local CCP,Blue Cross and Blue Shield of Florida,"Florida Health Care Plan, Inc.",86,80,95,93,81,94,69.44,80.64,69,79,84,46,98,51,79,95,94,60,61,73,44,39,56,87.87,86.5,74.92,89.71,83.04,86.23,0.09,99,64,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:14,91,64
H1036,Local CCP,Humana Inc.,"Humana Medical Plan, Inc.",77,65,95,95,65,96,63.07,62.39,61,76,69,47,97,16,70,92,86,54,68,55,17,39,54,85.17,88.57,72.71,88.5,83.48,84.43,0.37,95,77,26,1:42,89,70
H1045,Local CCP,Preferred Care Partners Holding Corp,"Preferred Care Partners, Inc.",78,62,97,94,52,89,46.99,46.44,68,73,79,57,95,17,46,85,85,58,66,61,29,40,60,85.04,92.41,66.33,89.69,87.73,89.11,0.47,92,70,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:53,89,64
H1076,Local CCP,Coventry Health Care Inc.,Coventry Health Care of Florida,73,50,94,94,53,94,47.85,47.63,67,79,67,45,91,8,42,87,80,48,53,62,18,33,61,80.63,86.8,66.09,86.79,79.81,82.94,0.6,88,65,31,0:45,84,82
H1080,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,65,57,91,88,66,93,63.64,72.12,65,78,80,47,95,22,59,84,76,50,62,73,28,35,61,87.16,88.71,75.07,85.63,83.12,83.24,0.28,89,71,64,0:38,90,68
H1099,Local CCP,Health First,Health First Medicare Plans,79,74,93,94,75,95,74.67,72.55,68,81,82,50,98,28,83,91,91,58,71,82,37,39,54,87.8,89.97,76.72,92.36,86.89,86.89,0.1,90,82,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:39,92,75
H1108,Local CCP,"UnitedHealth Group, Inc.",Evercare« by UnitedHealthcare,55,29,81,77,59,93,51.92,53.7,Not enough data available to calculate measure,Not enough data available to calculate measure,53,48,94,12,53,90,65,39,48,70,7,35,62,83.42,88.81,70.21,Not enough data available to calculate measure,82.73,82.65,0.78,90,93,63,0:34,90,68
H1109,Local CCP,Aetna Inc.,Aetna Medicare,72,59,92,93,55,93,55.69,65.12,Not enough data available to calculate measure,Not enough data available to calculate measure,70,53,93,Not enough data available to calculate measure,56,89,80,62,56,Not enough data available to calculate measure,Not enough data available to calculate measure,31,50,81.54,89.6,70.91,87.79,82.63,79.99,1.02,Not enough data available to calculate measure,Not enough data available to calculate measure,3,1:16,86,52
H1110,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.99,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",1:16,86,52
H1111,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,68,52,83,82,55,88,50.25,51.01,70,74,64,43,93,Not enough data available to calculate measure,55,85,68,42,49,Not enough data available to calculate measure,Not enough data available to calculate measure,31,54,85.9,90.72,72.06,87.48,84.83,83.18,0.92,Not enough data available to calculate measure,Not enough data available to calculate measure,63,0:38,90,68
H1112,Local CCP,"WellCare Health Plans, Inc.",WellCare,65,47,89,88,53,94,54.06,56.02,62,84,51,48,91,Not enough data available to calculate measure,55,91,68,42,52,75,Not enough data available to calculate measure,32,52,76.91,87.39,66.63,79.8,79.18,74.5,0.8,74,80,20,0:49,82,83
H1170,Local CCP,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Senior Advantage,95,79,94,96,55,94,69.34,73.23,66,81,68,59,96,14,74,91,83,67,77,63,23,35,51,89.14,92.64,76.64,90.7,85.98,88.28,0.42,74,62,60,0:49,88,71
H1200,1876 Cost,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Medicare Cost,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,65,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H1216,Local CCP,"WellCare Health Plans, Inc.",WellCare,52,44,Not enough data available to calculate measure,73,44,80,47.66,42.49,Not enough data available to calculate measure,Not enough data available to calculate measure,44,47,78,Not enough data available to calculate measure,41,85,56,35,53,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,72.26,87.37,66.12,77.75,77.85,72.6,1.59,Not enough data available to calculate measure,Not enough data available to calculate measure,20,0:48,82,83
H1230,Local CCP,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Senior Advantage,90,77,94,94,73,92,83.28,74.4,70,78,78,53,96,42,88,99,84,73,74,79,35,36,56,87.25,91.68,78.64,89.71,88.63,90.01,0.08,100,88,82,0:16,86,74
H1251,1876 Cost,Hawaii Medical Service Association,HMSA's 65C Plus,74,61,92,93,74,92,84.43,76.72,67,80,74,52,97,24,65,81,67,52,0 Footnote: Measure was not reported by plan,67,18,41,61,87.17,90.95,73.29,89.53,85.57,87.03,0.06,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H1264,Local CCP,"WellCare Health Plans, Inc.",WellCare,59,35,88,87,52,90,57.13,56.04,Not enough data available to calculate measure,Not enough data available to calculate measure,51,47,90,Not enough data available to calculate measure,48,92,61,44,46,65,Not enough data available to calculate measure,Not enough data available to calculate measure,54,73.66,87.99,65.88,80.59,79.57,74.92,0.96,71,96,20,0:48,82,83
