2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H1200,1876 Cost,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Medicare Cost,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,100,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H1216,Local CCP,"WellCare Health Plans, Inc.",WellCare,53,35,73,78,50,55,53,Plan too new to be measured,Plan too new to be measured,46,82,54,54,42,39,Not enough data available to calculate measure,55,85,61,38,53,Not enough data available to calculate measure,Not enough data available to calculate measure,62,15,Plan too small to be measured,72,84,77,77,0.64,80,20,Not enough data available to calculate measure,Not enough data available to calculate measure,78
H1230,Local CCP,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Senior Advantage,90,80,98,97,75,81,77,66,80,53,96,92,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,57,91,98,90,82,87,79,33,62,10,84,78,87,88,91,0.11,80,2,Not enough data available to calculate measure,Not enough data available to calculate measure,89
H1251,1876 Cost,Hawaii Medical Service Association,HMSA's 65C Plus,73,67,91,91,75,75,78,64,74,52,97,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,24,71,80,79,60,57,76,39,67,10,91,82,91,90,90,0.17,100,40,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H1264,Local CCP,"WellCare Health Plans, Inc.",WellCare,63,48,90,87,51,64,64,Plan too new to be measured,Plan too new to be measured,45,90,59,58,35,41,Not enough data available to calculate measure,54,88,68,44,49,57,39,55,15,Plan too small to be measured,72,Plan too small to be measured,80,82,0.67,60,29,100,100,78
H1286,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,74,63,92,84,66,63,66,Not enough data available to calculate measure,Not enough data available to calculate measure,49,94,58,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,24,63,90,84,47,50,77,32,52,8,85,79,83,85,81,0.36,40,10,90,80,82
H1291,PFFS,Humana Inc.,Humana Insurance Company of New York,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,85
H1302,Local CCP,"Blue Cross of Idaho Health Services, Inc.",Blue Cross of Idaho,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,60,61,Plan too small to be measured,Plan too small to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,85,80,90,84,83,0.19,100,7,Not enough data available to calculate measure,Not enough data available to calculate measure,90
H1303,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,54,32,85,85,57,66,69,69,79,49,91,43,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,27,70,89,78,50,54,77,35,55,8,87,80,85,86,84,0.19,60,5,97,79,83
H1304,Local CCP,The Regence Group,Regence BlueShield Of Idaho,71,38,87,84,77,76,76,63,75,43,96,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,15,73,84,48,25,36,78,39,49,13,88,80,92,87,85,0.33,80,10,100,77,86
H1350,Local CCP,"Blue Cross of Idaho Health Services, Inc.",Blue Cross of Idaho,69,58,88,86,79,76,78,70,77,48,96,41,93,88,92,21,68,88,76,50,57,85,36,55,10,88,79,90,87,85,0.12,100,14,95,69,90
H1355,Local CCP,"HealthSpring, Inc.",Bravo Health,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,39,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H1365,Local CCP,"Martin's Point Health Care, Inc.",Martin's Point Generations Advantage,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.13,100,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,92
H1406,Local CCP,Humana Inc.,"Humana Health Plan, Inc.",71,61,91,90,56,66,63,57,76,50,92,82,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,15,74,91,82,56,66,78,36,63,15,83,74,85,86,84,0.49,80,5,98,89,85
H1415,Local CCP,"HealthSpring, Inc.","HealthSpring, Inc.",73,59,87,89,47,57,53,62,76,51,90,75,77,63,52,8,62,92,68,48,61,73,33,67,15,82,74,86,85,85,0.42,44,11,86,76,63
H1416,Local CCP,"WellCare Health Plans, Inc.",WellCare,67,48,87,86,56,55,55,64,75,56,88,67,64,27,35,23,63,94,66,43,60,77,33,63,16,79,72,Plan too small to be measured,83,81,0.45,80,14,99,98,78
H1417,Local CCP,Health Alliance Medical Plans,Health Alliance Medical Plans,78,42,91,90,69,75,77,67,76,48,97,7,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,23,66,88,86,57,66,87,33,53,13,89,81,94,90,92,0.33,100,5,Not enough data available to calculate measure,Not enough data available to calculate measure,72
H1418,Local CCP,Humana Inc.,Humana Insurance Company,63,40,90,84,52,65,65,65,83,51,95,68,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,20,55,87,71,46,55,83,38,51,13,87,77,85,87,82,0.90,60,19,100,82,85
H1419,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,62,82,51,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,56,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,0,18,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H1463,Local CCP,Health Alliance Medical Plans,Health Alliance Medical Plans,79,79,92,91,72,80,86,64,77,47,98,73,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,22,74,91,89,65,70,82,35,60,13,88,81,93,90,92,0.05,80,3,Not enough data available to calculate measure,Not enough data available to calculate measure,72
H1468,Local CCP,Humana Inc.,"Humana Benefit Plan of Illinois, Inc.",59,60,80,90,66,73,68,66,80,49,97,36,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,71,87,82,54,65,64,37,49,14,87,79,87,87,86,0.32,100,6,92,85,85
H1509,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,59,35,81,82,61,65,66,64,74,46,95,32,58,48,32,19,58,84,77,52,50,86,37,52,11,85,78,83,86,83,0.18,40,9,84,80,83
H1510,Local CCP,Humana Inc.,Humana Insurance Company,66,42,84,85,62,70,71,Plan too small to be measured,Plan too small to be measured,45,96,33,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,27,55,86,68,48,49,85,35,48,13,88,78,88,88,86,0.28,100,11,92,85,85
H1517,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,64,33,86,88,66,67,69,Plan too new to be measured,Plan too new to be measured,49,95,52,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,68,88,80,48,68,Not enough data available to calculate measure,35,45,11,87,78,86,87,84,0.99,60,21,Not enough data available to calculate measure,Not enough data available to calculate measure,69
H1537,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
