2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H1200,1876 Cost,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Medicare Cost,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H1216,Local CCP,"WellCare Health Plans, Inc.",WellCare,2,1,1,2,2,1,1,Plan too new to be measured,Plan too new to be measured,1,3,3,3,2,3,Not enough data available to calculate measure,3,4,3,2,3,Not enough data available to calculate measure,Not enough data available to calculate measure,4,3,Plan too small to be measured,2,2,2,1,2,4,1,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H1230,Local CCP,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Senior Advantage,5,5,5,5,4,5,4,4,3,3,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,5,5,5,5,4,1,4,4,3,4,3,5,5,5,4,5,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H1251,1876 Cost,Hawaii Medical Service Association,HMSA's 65C Plus,3,5,5,5,4,4,5,4,1,3,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,4,2,3,4,3,3,2,4,4,5,5,4,5,5,5,5,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H1264,Local CCP,"WellCare Health Plans, Inc.",WellCare,2,3,4,4,2,2,3,Plan too new to be measured,Plan too new to be measured,1,4,3,3,2,3,Not enough data available to calculate measure,3,4,3,3,3,2,2,3,3,Plan too small to be measured,2,Plan too small to be measured,2,2,2,3,1,5,5,4
H1286,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,4,4,5,3,3,2,2,Not enough data available to calculate measure,Not enough data available to calculate measure,2,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,3,5,4,3,3,3,1,2,4,4,5,1,4,1,3,2,4,4,3,4
H1291,PFFS,Humana Inc.,Humana Insurance Company of New York,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,4
H1302,Local CCP,"Blue Cross of Idaho Health Services, Inc.",Blue Cross of Idaho,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2,2,Plan too small to be measured,Plan too small to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,4,5,4,2,2,4,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H1303,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,2,1,4,4,3,3,3,5,2,2,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,4,5,3,3,3,3,2,3,4,4,5,2,4,2,4,3,5,5,3,4
H1304,Local CCP,The Regence Group,Regence BlueShield Of Idaho,3,2,4,3,4,5,4,4,2,1,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,3,2,2,2,4,2,2,3,5,5,5,4,4,3,4,4,5,3,4
H1350,Local CCP,"Blue Cross of Idaho Health Services, Inc.",Blue Cross of Idaho,3,4,4,4,5,5,5,5,2,2,5,2,5,5,5,2,4,4,3,3,3,5,2,3,4,5,5,5,4,4,5,5,3,5,2,5
H1355,Local CCP,"HealthSpring, Inc.",Bravo Health,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,2,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H1365,Local CCP,"Martin's Point Health Care, Inc.",Martin's Point Generations Advantage,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H1406,Local CCP,Humana Inc.,"Humana Health Plan, Inc.",3,4,5,5,2,3,2,3,2,2,4,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,5,4,4,4,4,2,4,3,2,3,2,4,3,3,4,5,5,4,4
H1415,Local CCP,"HealthSpring, Inc.","HealthSpring, Inc.",3,4,4,4,1,1,1,4,2,3,4,5,4,4,3,1,3,5,3,3,3,3,1,4,3,2,3,3,4,4,3,3,4,4,3,2
H1416,Local CCP,"WellCare Health Plans, Inc.",WellCare,3,3,4,4,2,1,1,4,2,3,4,4,3,2,3,2,3,5,3,3,3,3,1,4,3,2,2,Plan too small to be measured,2,1,3,4,3,5,5,4
H1417,Local CCP,Health Alliance Medical Plans,Health Alliance Medical Plans,4,2,5,5,3,4,4,4,2,2,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,4,4,4,4,5,1,2,3,5,5,5,5,5,3,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H1418,Local CCP,Humana Inc.,Humana Insurance Company,2,2,4,3,2,3,3,4,3,3,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,4,3,3,3,4,2,2,3,4,4,2,4,2,1,3,2,5,3,4
H1419,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,4,3,3,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,3,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,1,2,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H1463,Local CCP,Health Alliance Medical Plans,Health Alliance Medical Plans,4,5,5,5,4,5,5,4,2,2,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,5,5,4,4,4,2,4,3,5,5,5,5,5,5,4,5,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H1468,Local CCP,Humana Inc.,"Humana Benefit Plan of Illinois, Inc.",2,4,2,5,3,4,3,4,3,2,5,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,4,4,4,4,2,2,2,3,4,5,3,4,4,3,5,5,5,3,4
H1509,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,2,1,3,3,3,2,3,4,1,1,4,2,3,3,2,2,3,3,3,3,3,5,2,2,4,4,4,1,4,2,4,2,4,3,3,4
H1510,Local CCP,Humana Inc.,Humana Insurance Company,3,2,3,4,3,3,4,Plan too small to be measured,Plan too small to be measured,1,5,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,3,4,3,3,3,5,2,2,3,4,4,4,5,4,4,5,4,5,3,4
H1517,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,3,1,4,4,3,3,3,Plan too new to be measured,Plan too new to be measured,2,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,4,4,3,4,Not enough data available to calculate measure,2,1,4,4,4,3,4,2,1,3,1,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H1537,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1558,1876 Cost,"Neighborhood Health Providers, Inc.",Welborn Health Plans,5,3,2,1,5,Plan too small to be measured,Plan too small to be measured,4,3,1,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,5,2,3,4,4,Not enough data available to calculate measure,3,4,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,5,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H1595,Local CCP,HealthPlus of Michigan,HealthPlus,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H1607,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,2,2,4,4,3,2,3,4,3,1,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,4,4,4,4,4,5,2,2,4,5,5,2,5,4,1,3,3,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H1608,Local CCP,Coventry Health Care Inc.,Coventry Health Care,3,3,4,5,4,3,2,Plan too small to be measured,Plan too small to be measured,1,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,5,3,3,3,5,2,1,3,4,4,2,4,2,5,2,3,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H1609,Local CCP,Coventry Health Care Inc.,Coventry Health Care,3,4,4,4,3,3,4,4,3,1,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,5,3,3,5,4,1,2,3,4,5,1,4,2,4,2,1,5,3,4
