2013 Star View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"Staying Healthy: Screenings, Tests, and Vaccines",,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Member Experience with Health Plan,,,,,,"Member Complaints, Problems Getting Services, and Improvement in the Health Plan’s Performance",,,,Health Plan Customer Service,,,
,,,,,C01: Breast Cancer Screening,C02: Colorectal Cancer Screening,C03: Cardiovascular Care – Cholesterol Screening,C04: Diabetes Care – Cholesterol Screening,C05: Glaucoma Testing,C06: Annual Flu Vaccine,C07: Improving or Maintaining Physical Health,C08: Improving or Maintaining Mental Health,C09: Monitoring Physical Activity,C10: Adult BMI Assessment,C11: Care for Older Adults – Medication Review,C12: Care for Older Adults – Functional Status Assessment,C13: Care for Older Adults – Pain Screening,C14: Osteoporosis Management in Women who had a Fracture,C15: Diabetes Care – Eye Exam,C16: Diabetes Care – Kidney Disease Monitoring,C17: Diabetes Care – Blood Sugar Controlled,C18: Diabetes Care – Cholesterol Controlled,C19: Controlling Blood Pressure,C20: Rheumatoid Arthritis Management,C21: Improving Bladder Control,C22: Reducing the Risk of Falling,C23: Plan All-Cause Readmissions,C24: Getting Needed Care,C25: Getting Appointments and Care Quickly,C26: Customer Service,C27: Overall Rating of Health Care Quality,C28: Overall Rating of Plan,C29: Care Coordination,C30: Complaints about the Health Plan,C31: Beneficiary Access and Performance Problems,C32: Members Choosing to Leave the Plan,C33: Improvement,C34: Plan Makes Timely Decisions about Appeals,C35: Reviewing Appeals Decisions,C36: Call Center – Foreign Language Interpreter and TTY/TDD Availability,C37: Enrollment Timeliness
H1016,Local CCP,"AVMED, INC",AvMed Medicare,"AvMed, Inc.",4,5,5,5,5,1,4,2,3,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,5,4,5,4,3,3,4,2,5,1,5,4,5,3,4,4,5,4,5,4,3,5
H1019,Local CCP,"CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.",Humana Inc.,4,5,5,5,5,1,5,2,2,4,4,3,4,5,4,5,4,4,4,3,3,4,3,3,2,4,4,5,4,3,4,1,4,3,5,5,5
H1026,Local CCP,"HEALTH OPTIONS, INC",Florida Blue HMO,Blue Cross and Blue Shield of Florida,3,3,5,5,1,2,5,1,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,1,4,4,4,4,2,2,3,2,4,4,4,4,4,3,2,3,2,2,4,3,3,3
H1032,Local CCP,"WELL CARE OF FLORIDA, INC.",WellCare,"WellCare Health Plans, Inc.",3,5,5,5,3,2,4,2,3,4,2,2,3,1,2,5,3,3,3,2,3,4,3,2,4,2,2,4,2,2,4,1,1,4,5,3,5
H1035,Local CCP,"FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.",Blue Cross and Blue Shield of Florida,4,5,5,5,5,4,4,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,4,5,5,5,4,3,3,4,3,5,4,5,5,5,5,5,5,5,3,5,3,3,5
H1036,Local CCP,"HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.",Humana Inc.,4,5,5,5,5,2,5,2,2,5,4,4,4,3,4,5,5,4,4,2,3,4,4,4,4,2,4,4,2,3,4,4,5,5,5,5,5
H1045,Local CCP,PREFERRED CARE PARTNERS INC.,"Preferred Care Partners, Inc.","UnitedHealth Group, Inc.",4,5,5,5,5,1,4,2,3,4,3,2,3,2,4,5,4,5,5,2,2,4,3,4,3,5,5,5,4,2,4,3,1,4,2,4,5
H1076,Local CCP,"COVENTRY HEALTH CARE OF FLORIDA, INC",Coventry Health Care of Florida,Coventry Health Care Inc.,3,4,5,5,1,1,5,2,2,4,2,2,1,3,1,4,3,3,3,2,Not enough data available,4,3,2,3,2,4,4,3,3,2,1,5,Not enough data available,Not enough data available,4,Not enough data available
H1080,Local CCP,"UNITEDHEALTHCARE OF FLORIDA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",2,4,5,4,3,3,2,3,2,3,1,1,2,1,3,3,3,3,3,3,3,4,3,5,4,4,4,4,3,2,1,4,1,4,5,5,5
H1099,Local CCP,"HEALTH FIRST HEALTH PLANS, INC.",Health First Health Plans,Health First,4,5,5,5,4,4,5,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,5,5,5,5,4,3,4,3,4,4,5,4,5,3,4,5,5,2,2,5,4,5
H1108,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",2,2,3,2,4,1,4,2,2,3,3,3,4,1,4,4,2,2,2,2,2,4,4,4,3,3,4,4,2,5,1,3,1,3,3,5,Not enough data available
H1109,Local CCP,AETNA HEALTH INC.(GEORGIA),Aetna Medicare,Aetna Inc.,3,3,5,5,3,3,5,2,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,5,3,4,3,Not enough data available,2,3,3,4,4,4,4,2,3,4,2,2,3,4,Not enough data available,5,2
H1110,Local CCP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,3,4,3,5,4,5,Plan too small to be measured,Plan too small to be measured,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,5,3,4,4,Not enough data available,3,3,2,4,4,4,4,2,3,4,2,5,1,3,Not enough data available,5,Not enough data available
H1111,Local CCP,"UNITEDHEALTHCARE OF GEORGIA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,5,4,2,2,3,2,2,3,2,1,2,Not enough data available,3,4,2,2,2,4,2,4,3,4,1,3,2,4,2,1,1,1,3,3,Not enough data available,5,5
H1112,Local CCP,"WELLCARE OF GEORGIA, INC.",WellCare,"WellCare Health Plans, Inc.",3,3,4,4,2,1,4,2,2,4,2,2,3,Not enough data available,2,5,2,2,2,2,1,3,2,2,2,3,2,4,2,2,4,3,2,4,4,3,5
H1170,Local CCP,"KAISER FOUNDATION HP OF GA, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",5,5,5,5,2,4,4,2,3,5,5,5,5,2,5,5,5,5,5,4,2,3,4,3,4,4,4,5,5,2,5,5,3,4,3,5,4
H1200,1876 Cost,"KAISER FOUNDATION HP, INC.",Kaiser Permanente Medicare Cost,"Kaiser Foundation Health Plan, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available
H1216,Local CCP,"HARMONY HEALTH PLAN OF ILLINOIS, INC.",WellCare,"WellCare Health Plans, Inc.",2,2,3,2,2,1,5,2,2,4,2,2,3,Not enough data available,2,4,2,2,3,Not enough data available,Not enough data available,Not enough data available,2,2,2,1,2,4,2,1,4,2,2,5,5,3,5
H1230,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",5,5,5,5,5,5,5,2,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,5,5,5,5,5,4,3,4,4,4,5,4,5,5,5,4,5,5,2,Not enough data available,Not enough data available,5,3
H1251,1876 Cost,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA),HMSA's 65C Plus,Hawaii Medical Service Association,3,5,5,5,4,5,5,2,3,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,3,2,4,1,3,2,4,4,5,4,4,4,5,4,5,4,1,1,Not enough data available,Not enough data available,Not enough data available,Not enough data available
H1264,Local CCP,"WELLCARE OF TEXAS, INC.",WellCare,"WellCare Health Plans, Inc.",3,2,5,5,2,2,4,1,2,4,2,2,3,2,3,5,2,2,2,3,Not enough data available,5,3,2,1,1,1,2,2,1,4,1,4,4,5,3,5
H1266,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1286,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,4,2,3,2,2,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,5,4,3,3,3,2,2,4,4,5,3,4,1,4,3,1,4,2,4,4,5,5
H1291,PFFS,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,4,5,2,4,2,5,Not enough data available,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available
H1302,Local CCP,BLUE CROSS OF IDAHO HLTH SERVICES INC,Blue Cross of Idaho,"Blue Cross of Idaho Health Services, Inc.",2,3,5,2,2,1,Plan too small to be measured,Plan too small to be measured,2,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,2,3,3,2,3,4,3,1,4,4,4,5,4,2,4,3,3,1,Not enough data available,4,5,4,5
H1303,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",2,2,3,3,2,3,5,2,3,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,4,3,4,3,3,2,3,4,4,5,3,4,2,4,3,1,4,2,4,3,5,5
H1304,Local CCP,REGENCE BLUE SHIELD OF IDAHO,Regence BlueShield Of Idaho,"Cambia Health Solutions, Inc.",3,2,4,3,5,4,4,2,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,5,2,2,2,3,3,2,4,4,4,4,4,4,4,5,3,5,4,Not enough data available,Not enough data available,5,4
H1350,Local CCP,"BLUE CROSS OF IDAHO HEALTH SERVICES, INC",Blue Cross of Idaho,"Blue Cross of Idaho Health Services, Inc.",3,4,4,4,5,4,5,2,2,3,5,5,5,1,3,3,4,4,4,4,3,3,4,5,5,5,4,4,5,5,3,4,4,4,4,4,5
H1365,Local CCP,"MARTIN'S POINT GENERATIONS, LLC",Martin's Point Generations Advantage,"Martin's Point Health Care, Inc.",4,3,Not enough data available,5,4,3,Plan too new to be measured,Plan too new to be measured,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,4,2,2,1,Not enough data available,3,1,4,5,5,5,5,5,5,3,4,4,Not enough data available,Not enough data available,Not enough data available,5,5
H1406,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,3,4,5,5,2,4,4,3,3,5,No data available,No data available,No data available,1,4,5,4,5,4,3,2,3,3,4,4,3,4,4,4,2,3,5,4,5,5,5,5
H1415,Local CCP,"HEALTHSPRING OF TENNESSEE, INC.","HealthSpring, Inc.",CIGNA,4,4,4,4,1,1,5,3,3,5,4,4,4,1,4,5,3,3,4,3,2,4,3,2,2,2,4,2,3,2,4,3,4,5,5,3,5
H1416,Local CCP,"HARMONY HEALTH PLAN OF ILLINOIS, INC.",WellCare,"WellCare Health Plans, Inc.",3,3,4,3,2,1,5,2,3,5,3,2,4,1,4,4,3,2,3,3,3,5,2,1,1,2,2,1,3,2,4,3,4,5,5,3,5
H1417,Local CCP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medical Plans,Health Alliance Medical Plans,4,5,5,4,4,5,4,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,4,4,4,4,5,3,2,2,5,5,4,5,5,5,3,4,5,1,4,Not enough data available,3,5
H1418,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,2,3,5,4,2,3,4,3,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,4,3,4,4,3,2,3,2,4,4,2,4,2,3,2,4,4,4,5,Not enough data available,5,5
H1419,Local CCP,"AETNA HEALTH,  INC. (PA)",Aetna Medicare,Aetna Inc.,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,1,3,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,2,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,5
H1444,Local CCP,"TOTAL HEALTH CARE, INC.",Total Medicare Plus,"Total Health Care, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1463,Local CCP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medical Plans,Health Alliance Medical Plans,4,5,4,4,5,5,5,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,4,4,4,4,5,2,4,3,4,5,5,4,5,5,4,4,5,1,5,2,3,Not enough data available
H1468,Local CCP,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.",Humana Inc.,3,4,5,5,4,4,4,3,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,5,4,4,5,3,2,3,2,5,5,2,5,4,5,4,4,5,4,5,Not enough data available,5,5
H1509,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",2,2,5,4,3,5,4,3,2,2,2,2,2,1,4,4,3,3,3,4,3,2,4,4,3,4,4,2,4,3,1,5,4,3,4,5,4
H1510,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,4,4,4,3,4,5,3,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,4,3,3,4,4,1,1,3,4,4,2,5,4,3,4,4,1,2,5,5,5,5
H1517,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",2,3,4,4,3,3,Plan too small to be measured,Plan too small to be measured,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,4,3,4,3,4,2,2,4,4,4,2,4,4,5,1,3,4,4,Not enough data available,Not enough data available,2,5
H1537,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,5,Not enough data available
H1558,1876 Cost,WELBORN HEALTH PLAN,Welborn Health Plans,"Neighborhood Health Providers, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,No data available,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available
H1595,Local CCP,HEALTHPLUS INSURANCE COMPANY,HealthPlus,HealthPlus of Michigan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3,Plan too new to be measured,Plan too new to be measured,2,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,3,Plan too small to be measured,4,4,3,4,4,3,2,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,5
H1607,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",3,4,4,3,3,3,4,3,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,4,3,4,4,4,2,2,4,4,4,4,4,2,3,1,3,3,2,Not enough data available,Not enough data available,3,4
H1608,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Coventry Health Care Inc.,3,2,4,4,2,3,5,2,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,4,5,4,5,4,4,2,1,2,4,4,3,4,2,4,3,2,5,3,Not enough data available,Not enough data available,4,5
