2010 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,,Health Plan’s Telephone Customer Service,,
H0621,Local CCP,Colorado Access,Colorado Access,51,36,72,56,86,64,65,Not enough data available to calculate measure,Not enough data available to calculate measure,50,49,88,Not enough data available to calculate measure,58,55,Not enough data available to calculate measure,40,Not enough data available to calculate measure,74,79,85,72,87,80,81,1.99,100,Not enough data available to calculate measure,8,Not available,0:22,87,53
H0623,Local CCP,Humana Inc.,Humana Insurance Company,64,Plan not required to report measure,82,59,88,70,69,Not enough data available to calculate measure,Not enough data available to calculate measure,76,50,95,Not enough data available to calculate measure,50,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,35,48,83,90,77,Not enough data available to calculate measure,85,80,2.37,82,75,27,11,1:14,63,58
H0624,Local CCP,"UnitedHealth Group, Inc.",Evercare« by UnitedHealthcare,57,44,76,55,87,69,71,Not enough data available to calculate measure,Not enough data available to calculate measure,65,45,92,Not enough data available to calculate measure,64,63,70,Not enough data available to calculate measure,37,68,86,88,74,84,83,81,3.94,95,73,Not enough data available to calculate measure,Not available,0:49,76,70
H0630,Local CCP,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Senior Advantage,84,80,94,71,93,81,81,69,80,68,53,94,58,87,69,87,43,36,52,86,92,82,90,87,88,0.28,88,94,2,8,0:36,79,78
H0657,1876 Cost,"HMO Health Plans, Inc.",San Luis Valley HMO,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,64,73,52,32,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,45,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,30,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H0710,Local CCP,"UnitedHealth Group, Inc.",Evercare« by UnitedHealthcare,61,Plan not required to report measure,83,55,94,67,61,Not enough data available to calculate measure,Not enough data available to calculate measure,62,46,94,9,55,Plan not required to report measure,71,11,Not enough data available to calculate measure,71,78,87,74,Not enough data available to calculate measure,80,81,2.94,89,85,Not enough data available to calculate measure,Not available,0:41,78,67
H0712,Local CCP,"WellCare Health Plans, Inc.",WellCare,67,43,87,47,88,59,45,Not enough data available to calculate measure,Not enough data available to calculate measure,57,46,89,Not enough data available to calculate measure,63,63,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,55,76,87,72,78,80,77,4.21,20,54,10,46,1:13,71,42
H0747,PFFS,Educators Mutual Insurance Association,Educators Mutual Insurance Association,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,71,75,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,89,89,75,91,86,87,1.51,Not enough data available to calculate measure,Not enough data available to calculate measure,31,Not available,0:26,63,26
H0752,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,60,60,91,65,93,70,70,72,77,69,48,93,47,63,61,Not enough data available to calculate measure,43,36,54,82,91,76,85,85,83,3.84,91,75,9,Not available,0:39,75,71
H0755,Local CCP,"Health Net, Inc.",Health Net of Connecticut,77,71,92,76,91,72,67,70,78,70,46,97,18,79,69,73,33,42,59,86,91,77,88,86,83,1.10,70,71,12,55,1:25,85,71
H0806,Local CCP,Coventry Health Care Inc.,Altius Advantra,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,0,Not available,3:55,64,83
H0838,Local CCP,"Universal Care, Inc",Brand New Day,68,25,85,Not enough data available to calculate measure,75,58,34,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,90,Not enough data available to calculate measure,66,45,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,81,81,72,86,78,80,2.09,92,Not enough data available to calculate measure,Not enough data available to calculate measure,Not available,0:07,76,90
H0901,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,29,50,0:57,56,67
H0908,Local CCP,Centene Corporation,Advantage by Buckeye Community Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not available,0:50,66,81
H0913,Local CCP,"WellCare Health Plans, Inc.",WellCare,Not enough data available to calculate measure,Not enough data available to calculate measure,84,Not enough data available to calculate measure,73,49,31,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,78,Not enough data available to calculate measure,52,59,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,66,89,66,79,78,70,9.70,49,Not enough data available to calculate measure,32,47,1:19,71,43
